decimalLatitude,decimalLongitude,Order,adult_mass_g,max_longevity_d,age_first_reproduction_d,litter_size_n,litters_per_year_n,dispersal_km,density_n_km2,home_range_km2,dphy_invertebrate,dphy_plant,det_vend,det_vect,det_scav,det_diet_breadth_n,altitude_breadth_m,EQ,habitat_Forest,habitat_Savanna,habitat_Shrubland,habitat_Grassland,habitat_Wetlands,habitat_Desert,habitat_Artificial_Terrestrial,n_habitats,human_footprint,roadkill_category
55.1694,23.8813,Artiodactyla,624577.07,12227.5,1068.38,1.0,1.0,36.549,0.88,7.91,0.0,100.0,0.0,0.0,0.0,1.0,2100.0,0.615711269623954,1,0,1,1,0,0,1,5,19.7183208465576,Low
55.1694,23.8813,Artiodactyla,624577.07,12227.5,1068.38,1.0,1.0,36.549,0.88,7.91,0.0,100.0,0.0,0.0,0.0,1.0,2100.0,0.615711269623954,1,0,1,1,0,0,1,5,19.7183208465576,Low
54.687157,25.279652,Artiodactyla,624577.07,12227.5,1068.38,1.0,1.0,36.549,0.88,7.91,0.0,100.0,0.0,0.0,0.0,1.0,2100.0,0.615711269623954,1,0,1,1,0,0,1,5,50.0,Low
40.453562,-86.999891,Eulipotyphla,20.7,1003.75,64.0,5.73,3.0,0.972,250.0,0.004,40.0,30.0,0.0,0.0,0.0,3.0,1958.466,0.381895067789249,1,0,1,0,1,0,0,3,26.0051670074463,High
29.5198,-82.2936,Soricomorpha,20.45,1003.75,87.351,4.12,3.0,0.966,629.99,0.01,40.0,30.0,0.0,0.0,0.0,3.0,1929.79533333333,0.436483674034322,1,0,1,1,1,0,0,4,24.1134548187256,High
29.5874,-82.3382,Eulipotyphla,20.45,1003.75,87.351,4.12,3.0,0.966,629.99,0.01,40.0,30.0,0.0,0.0,0.0,3.0,1929.79533333333,0.436483674034322,1,0,1,1,1,0,0,4,21.9330825805664,High
32.9186,47.4695,Artiodactyla,180000.0,7920.5,912.5,1.5,1.05,18.438,1.633,198.189612633333,0.0,100.0,0.0,0.0,0.0,2.0,3090.2645,0.68226914050612,1,0,1,1,0,0,1,4,21.2028827667236,Low
29.8833335,78.116667,Artiodactyla,180000.0,7920.5,912.5,1.5,1.05,18.438,1.633,198.189612633333,0.0,100.0,0.0,0.0,0.0,2.0,3090.2645,0.68226914050612,1,0,1,1,0,0,1,4,30.5626125335693,Low
-2.323301,-60.044455,Pilosa,4072.9,14600.0,728.555,1.0,1.0,2.295,151.37,1.5524483,0.0,100.0,0.0,0.0,0.0,1.0,2031.7736,0.480832114470266,1,0,0,0,0,0,0,1,11.4166145324707,Medium
-22.307184,-43.130266,Pilosa,3963.18,10311.4464332,1117.976494,1.0,1.05,2.261,650.0,0.01,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.496314022065341,1,0,0,0,0,0,1,2,31.5623340606689,Medium
10.468506,-84.657612,Pilosa,3963.18,10311.4464332,1117.976494,1.0,1.05,2.261,650.0,0.01,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.496314022065341,1,0,0,0,0,0,1,2,29.3919906616211,Medium
10.020301,-83.215233,Pilosa,3963.18,10311.4464332,1117.976494,1.0,1.05,2.261,650.0,0.01,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.496314022065341,1,0,0,0,0,0,1,2,22.0313472747803,Medium
9.031361,-79.622694,Pilosa,3963.18,10311.4464332,1117.976494,1.0,1.05,2.261,650.0,0.01,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.496314022065341,1,0,0,0,0,0,1,2,38.9809684753418,Medium
-2.323301,-60.044455,Pilosa,3963.18,10311.4464332,1117.976494,1.0,1.05,2.261,650.0,0.01,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.496314022065341,1,0,0,0,0,0,1,2,11.4166145324707,Medium
-25.753,-54.54,Cingulata,5349.95,7061.57377393333,641.692156,1.43318896666667,1.14305733333333,14.784,15.5849790333333,1.65076223333333,100.0,0.0,0.0,0.0,0.0,1.0,1856.809,0.737719184972693,1,0,0,1,0,0,1,3,10.897801399231,High
-20.469266,-55.20453,Cingulata,3987.97,2731.417,464.7128038,1.0,1.26324466666667,12.802,0.62,2.98876893333333,100.0,0.0,0.0,0.0,0.0,1.0,2023.94803333333,0.763302510275073,1,0,1,1,0,0,0,3,13.68492603302,Low
-3.5,-54.8485,Cingulata,3987.97,2731.417,464.7128038,1.0,1.26324466666667,12.802,0.62,2.98876893333333,100.0,0.0,0.0,0.0,0.0,1.0,2023.94803333333,0.763302510275073,1,0,1,1,0,0,0,3,3.12921667098999,Medium
-22.5026,-42.8424,Cingulata,3987.97,2731.417,464.7128038,1.0,1.26324466666667,12.802,0.62,2.98876893333333,100.0,0.0,0.0,0.0,0.0,1.0,2023.94803333333,0.763302510275073,1,0,1,1,0,0,0,3,11.5178556442261,Medium
-20.187971,-54.806624,Cingulata,3987.97,2731.417,464.7128038,1.0,1.26324466666667,12.802,0.62,2.98876893333333,100.0,0.0,0.0,0.0,0.0,1.0,2023.94803333333,0.763302510275073,1,0,1,1,0,0,0,3,11.9530124664307,Medium
-20.552911,-55.549228,Cingulata,3987.97,2731.417,464.7128038,1.0,1.26324466666667,12.802,0.62,2.98876893333333,100.0,0.0,0.0,0.0,0.0,1.0,2023.94803333333,0.763302510275073,1,0,1,1,0,0,0,3,11.8876171112061,Low
-20.580677,-40.417217,Primates,299.605,8318.958,621.0,2.24,2.0,0.546,14.129,0.385442633333333,20.0,70.0,0.0,0.0,0.0,3.0,774.0,1.45024073234044,1,1,0,0,0,0,0,2,28.6255207061768,Medium
-6.5792,-37.2458,Primates,255.2,8318.958,555.1,2.24,2.0,0.5,804.833,0.02,20.0,70.0,0.0,0.0,0.0,3.0,1550.0854,1.56648044988945,1,1,0,0,0,0,0,2,10.5778360366821,Low
-10.68583,-37.42472,Primates,255.2,8318.958,555.1,2.24,2.0,0.5,804.833,0.02,20.0,70.0,0.0,0.0,0.0,3.0,1550.0854,1.56648044988945,1,1,0,0,0,0,0,2,42.7882308959961,High
-22.307184,-43.130266,Primates,255.2,8318.958,555.1,2.24,2.0,0.5,804.833,0.02,20.0,70.0,0.0,0.0,0.0,3.0,1550.0854,1.56648044988945,1,1,0,0,0,0,0,2,31.5623340606689,Medium
-22.5026,-42.8424,Primates,255.2,8318.958,555.1,2.24,2.0,0.5,804.833,0.02,20.0,70.0,0.0,0.0,0.0,3.0,1550.0854,1.56648044988945,1,1,0,0,0,0,0,2,11.5178556442261,High
-19.7091,-47.9835,Primates,307.0,8318.958,621.0,2.0,2.0,0.554,44.286,0.01,20.0,70.0,0.0,0.0,0.0,3.0,1508.34056666667,1.43345646426485,1,1,0,0,0,0,0,2,43.6360549926758,Medium
-20.675583,-43.349806,Primates,307.0,8318.958,621.0,2.0,2.0,0.554,44.286,0.01,20.0,70.0,0.0,0.0,0.0,3.0,1508.34056666667,1.43345646426485,1,1,0,0,0,0,0,2,13.66100025177,Medium
-22.307184,-43.130266,Primates,307.0,8318.958,621.0,2.0,2.0,0.554,44.286,0.01,20.0,70.0,0.0,0.0,0.0,3.0,1508.34056666667,1.43345646426485,1,1,0,0,0,0,0,2,31.5623340606689,Low
-14.157535,-47.59415,Primates,307.0,8318.958,621.0,2.0,2.0,0.554,44.286,0.01,20.0,70.0,0.0,0.0,0.0,3.0,1508.34056666667,1.43345646426485,1,1,0,0,0,0,0,2,12.5490980148315,Low
-19.36333333,-48.07916667,Primates,307.0,8318.958,621.0,2.0,2.0,0.554,44.286,0.01,20.0,70.0,0.0,0.0,0.0,3.0,1508.34056666667,1.43345646426485,1,1,0,0,0,0,0,2,14.6931056976318,Medium
-13.903857,-40.018298,Primates,307.0,8318.958,621.0,2.0,2.0,0.554,44.286,0.01,20.0,70.0,0.0,0.0,0.0,3.0,1508.34056666667,1.43345646426485,1,1,0,0,0,0,0,2,18.9009265899658,High
14.428868,101.368889,Rodentia,260.955,5000.5,378.9576899,2.195,1.7159,0.506,18.6,0.01,20.0,70.0,0.0,0.0,0.0,4.0,2208.8209,1.20591383619987,1,0,1,0,0,0,1,3,13.8032693862915,High
14.428868,101.368889,Rodentia,278.0,4675.042,367.909093566667,2.0,1.72062066666667,0.524,106.1516343,0.0275912,20.0,70.0,0.0,0.0,0.0,4.0,2051.01246666667,0.980400761487486,1,0,1,0,1,0,1,4,13.8032693862915,High
16.733333,101.551111,Rodentia,278.0,4675.042,367.909093566667,2.0,1.72062066666667,0.524,106.1516343,0.0275912,20.0,70.0,0.0,0.0,0.0,4.0,2051.01246666667,0.980400761487486,1,0,1,0,1,0,1,4,11.8104839324951,High
26.5667,93.1333,Rodentia,252.0,1730.708,301.049021566667,3.61892533333333,1.947011,0.497,383.500599666666,0.0142895333333333,20.0,70.0,0.0,0.0,0.0,4.0,1560.0,0.698063625818044,1,0,1,0,0,0,1,3,16.8971939086914,Medium
26.590563,93.417212,Rodentia,252.0,1730.708,301.049021566667,3.61892533333333,1.947011,0.497,383.500599666666,0.0142895333333333,20.0,70.0,0.0,0.0,0.0,4.0,1560.0,0.698063625818044,1,0,1,0,0,0,1,3,28.0957736968994,Medium
10.020301,-83.215233,Didelphimorphia,330.0,3175.5,240.0,3.07,2.0,0.576,11.86,0.879084866666667,20.0,70.0,0.0,0.0,0.0,3.0,2600.0,0.627147765490403,1,0,0,0,0,0,1,2,22.0313472747803,High
6.15,-75.55,Didelphimorphia,330.0,3175.5,240.0,3.07,2.0,0.576,11.86,0.879084866666667,20.0,70.0,0.0,0.0,0.0,3.0,2600.0,0.627147765490403,1,0,0,0,0,0,1,2,25.6005058288574,Medium
10.468506,-84.657612,Didelphimorphia,330.0,3175.5,240.0,3.07,2.0,0.576,11.86,0.879084866666667,20.0,70.0,0.0,0.0,0.0,3.0,2600.0,0.627147765490403,1,0,0,0,0,0,1,2,29.3919906616211,Medium
-25.753,-54.54,Didelphimorphia,410.0,3552.667,265.652634533333,2.5,3.0,0.649,144.4872138,0.0242594,20.0,70.0,0.0,0.0,0.0,3.0,1990.4813,0.541225848900215,1,0,0,0,0,0,1,2,10.897801399231,Medium
6.5124,-75.8179,Didelphimorphia,410.0,3552.667,265.652634533333,2.5,3.0,0.649,144.4872138,0.0242594,20.0,70.0,0.0,0.0,0.0,3.0,1990.4813,0.541225848900215,1,0,0,0,0,0,1,2,38.2301292419434,Low
7.082591,-73.718817,Didelphimorphia,410.0,3552.667,265.652634533333,2.5,3.0,0.649,144.4872138,0.0242594,20.0,70.0,0.0,0.0,0.0,3.0,1990.4813,0.541225848900215,1,0,0,0,0,0,1,2,28.4019927978516,Medium
-14.157535,-47.59415,Didelphimorphia,410.0,3552.667,265.652634533333,2.5,3.0,0.649,144.4872138,0.0242594,20.0,70.0,0.0,0.0,0.0,3.0,1990.4813,0.541225848900215,1,0,0,0,0,0,1,2,12.5490980148315,Low
-21.470753,-47.908255,Didelphimorphia,410.0,3552.667,265.652634533333,2.5,3.0,0.649,144.4872138,0.0242594,20.0,70.0,0.0,0.0,0.0,3.0,1990.4813,0.541225848900215,1,0,0,0,0,0,1,2,12.5507373809814,Low
-7.691903,-72.639592,Didelphimorphia,410.0,3552.667,265.652634533333,2.5,3.0,0.649,144.4872138,0.0242594,20.0,70.0,0.0,0.0,0.0,3.0,1990.4813,0.541225848900215,1,0,0,0,0,0,1,2,25.6959247589111,High
-20.580677,-40.417217,Didelphimorphia,298.235,3248.5,334.58,4.34,2.0,0.545,40.0,0.01,20.0,70.0,0.0,0.0,0.0,3.0,1800.0,0.552636793015197,1,0,0,0,0,0,1,2,28.6255207061768,Medium
32.838462,74.915941,Carnivora,11000.0,6862.0,433.35,3.95,1.05,3.963,0.399,2.95,10.0,10.0,50.0,10.0,0.0,1.0,2000.0,1.23009400663258,1,1,1,1,0,0,1,5,37.2960815429688,Medium
29.8833335,78.116667,Carnivora,11000.0,6862.0,433.35,3.95,1.05,3.963,0.399,2.95,10.0,10.0,50.0,10.0,0.0,1.0,2000.0,1.23009400663258,1,1,1,1,0,0,1,5,30.5626125335693,Medium
46.0511,14.5051,Carnivora,11000.0,6862.0,433.35,3.95,1.05,3.963,0.399,2.95,10.0,10.0,50.0,10.0,0.0,1.0,2000.0,1.23009400663258,1,1,1,1,0,0,1,5,46.8255348205566,Low
41.132,26.22921,Carnivora,11000.0,6862.0,433.35,3.95,1.05,3.963,0.399,2.95,10.0,10.0,50.0,10.0,0.0,1.0,2000.0,1.23009400663258,1,1,1,1,0,0,1,5,22.9873695373535,Low
32.9186,47.4695,Carnivora,11000.0,6862.0,433.35,3.95,1.05,3.963,0.399,2.95,10.0,10.0,50.0,10.0,0.0,1.0,2000.0,1.23009400663258,1,1,1,1,0,0,1,5,21.2028827667236,High
16.030395,78.890295,Carnivora,11000.0,6862.0,433.35,3.95,1.05,3.963,0.399,2.95,10.0,10.0,50.0,10.0,0.0,1.0,2000.0,1.23009400663258,1,1,1,1,0,0,1,5,13.2072696685791,Medium
42.11821443,25.40094846,Carnivora,11000.0,6862.0,433.35,3.95,1.05,3.963,0.399,2.95,10.0,10.0,50.0,10.0,0.0,1.0,2000.0,1.23009400663258,1,1,1,1,0,0,1,5,25.7547092437744,High
34.7475,71.932222,Carnivora,11000.0,6862.0,433.35,3.95,1.05,3.963,0.399,2.95,10.0,10.0,50.0,10.0,0.0,1.0,2000.0,1.23009400663258,1,1,1,1,0,0,1,5,25.3250751495361,High
42.163377,24.528585,Carnivora,11000.0,6862.0,433.35,3.95,1.05,3.963,0.399,2.95,10.0,10.0,50.0,10.0,0.0,1.0,2000.0,1.23009400663258,1,1,1,1,0,0,1,5,30.6003303527832,High
29.5198,-82.2936,Carnivora,11050.0,7969.167,365.0,5.605,1.0,21.094,0.036,18.88,11.0,21.0,60.0,0.0,30.0,2.0,3626.56416666667,1.49685856954558,1,0,1,1,0,1,1,5,24.1134548187256,High
35.8926,-76.1784,Carnivora,11050.0,7969.167,365.0,5.605,1.0,21.094,0.036,18.88,11.0,21.0,60.0,0.0,30.0,2.0,3626.56416666667,1.49685856954558,1,0,1,1,0,1,1,5,15.0005216598511,Medium
36.6372661,-82.12125032,Carnivora,11050.0,7969.167,365.0,5.605,1.0,21.094,0.036,18.88,11.0,21.0,60.0,0.0,30.0,2.0,3626.56416666667,1.49685856954558,1,0,1,1,0,1,1,5,41.3903427124023,Medium
34.7728,-98.9838,Carnivora,11050.0,7969.167,365.0,5.605,1.0,21.094,0.036,18.88,11.0,21.0,60.0,0.0,30.0,2.0,3626.56416666667,1.49685856954558,1,0,1,1,0,1,1,5,5.26277780532837,Low
40.453562,-86.999891,Carnivora,11050.0,7969.167,365.0,5.605,1.0,21.094,0.036,18.88,11.0,21.0,60.0,0.0,30.0,2.0,3626.56416666667,1.49685856954558,1,0,1,1,0,1,1,5,26.0051670074463,Medium
29.5874,-82.3382,Carnivora,11050.0,7969.167,365.0,5.605,1.0,21.094,0.036,18.88,11.0,21.0,60.0,0.0,30.0,2.0,3626.56416666667,1.49685856954558,1,0,1,1,0,1,1,5,21.9330825805664,High
26.125296,-14.485767,Carnivora,16781.5944551667,7103.03183500001,633.4103404,2.99666256666667,1.05289296666667,9.52141873333334,1.3457308,14.0726850333333,12.8913333333333,17.8313666666667,31.5283333333333,7.591,4.10966666666667,1.6481,3300.0,1.13186367940848,0,1,1,1,0,0,0,3,42.0,Low
36.197974,3.441961,Carnivora,16781.5944551667,7103.03183500001,633.4103404,2.99666256666667,1.05289296666667,9.52141873333334,1.3457308,14.0726850333333,12.8913333333333,17.8313666666667,31.5283333333333,7.591,4.10966666666667,1.6481,3300.0,1.13186367940848,0,1,1,1,0,0,0,3,36.121768951416,Low
-21.8644,-51.8667,Carnivora,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0.0,0.0,100.0,0.0,0.0,1.0,3000.0,1.15172305272518,1,0,1,1,1,1,1,7,32.6042251586914,Medium
40.196955,33.456324,Carnivora,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0.0,0.0,100.0,0.0,0.0,1.0,3000.0,1.15172305272518,1,0,1,1,1,1,1,7,24.2351207733154,Medium
41.132,26.22921,Carnivora,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0.0,0.0,100.0,0.0,0.0,1.0,3000.0,1.15172305272518,1,0,1,1,1,1,1,7,22.9873695373535,Medium
39.9221,33.2263,Carnivora,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0.0,0.0,100.0,0.0,0.0,1.0,3000.0,1.15172305272518,1,0,1,1,1,1,1,7,44.8307113647461,Medium
55.1694,23.8813,Carnivora,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0.0,0.0,100.0,0.0,0.0,1.0,3000.0,1.15172305272518,1,0,1,1,1,1,1,7,19.7183208465576,Low
55.1694,23.8813,Carnivora,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0.0,0.0,100.0,0.0,0.0,1.0,3000.0,1.15172305272518,1,0,1,1,1,1,1,7,19.7183208465576,Low
55.1694,23.8813,Carnivora,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0.0,0.0,100.0,0.0,0.0,1.0,3000.0,1.15172305272518,1,0,1,1,1,1,1,7,19.7183208465576,Low
40.196955,33.456324,Carnivora,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0.0,0.0,100.0,0.0,0.0,1.0,3000.0,1.15172305272518,1,0,1,1,1,1,1,7,24.2351207733154,Medium
34.7475,71.9322222,Artiodactyla,60500.0,7592.0,434.0,1.5,1.0,10.122,7.58,98.3,0.0,100.0,0.0,0.0,0.0,1.0,3250.0,0.57597672082647,1,0,1,1,0,1,0,5,25.3250751495361,Medium
40.4637,-3.7492,Artiodactyla,60898.77,5840.0,1096.0,1.5,1.0905797,10.159,10.6023841333333,0.64,0.0,100.0,0.0,0.0,0.0,1.0,3400.0,0.790268580222523,1,0,1,0,0,0,0,3,45.1247787475586,Low
42.9,11.2,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,17.7930774688721,Medium
47.2286,6.0397,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,50.0,Medium
55.1694,23.8813,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,19.7183208465576,High
46.0511,14.5051,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,46.8255348205566,High
49.50914,17.30351,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,17.3743362426758,Medium
40.9053,-3.8776,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,43.6578025817871,High
46.1512,14.9955,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,22.3180332183838,High
48.1173,-1.677,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,46.2479362487793,High
54.39717217,18.48323454,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,50.0,Medium
49.195061,16.606836,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,46.0910110473633,Low
55.1694,23.8813,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,19.7183208465576,Medium
49.86098,17.00688,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,23.1265468597412,High
55.1694,23.8813,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,19.7183208465576,High
45.212864,9.356684,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,45.5598297119141,Medium
37.568567,127.198354,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,39.4728965759277,Low
55.1694,23.8813,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,19.7183208465576,Medium
41.132,26.22921,Artiodactyla,21666.685,6387.5,730.0,1.785,1.05,5.754,21.795,0.52,0.0,100.0,0.0,0.0,0.0,1.0,2400.0,0.971645537861801,1,0,1,1,1,0,1,5,22.9873695373535,Low
41.6969,127.7153,Artiodactyla,21666.7,6387.5,1200.84,1.895,1.0,5.754,80.0,0.99,0.0,100.0,0.0,0.0,0.0,1.0,3300.0,0.864168417902642,1,0,1,1,1,0,1,5,0.934690117835999,Medium
36.579695,127.92624,Artiodactyla,21666.7,6387.5,1200.84,1.895,1.0,5.754,80.0,0.99,0.0,100.0,0.0,0.0,0.0,1.0,3300.0,0.864168417902642,1,0,1,1,1,0,1,5,24.8207054138184,Low
42.40267547,128.0433181,Artiodactyla,21666.7,6387.5,1200.84,1.895,1.0,5.754,80.0,0.99,0.0,100.0,0.0,0.0,0.0,1.0,3300.0,0.864168417902642,1,0,1,1,1,0,1,5,5.14117956161499,Low
42.2801883,127.8093222,Artiodactyla,21666.7,6387.5,1200.84,1.895,1.0,5.754,80.0,0.99,0.0,100.0,0.0,0.0,0.0,1.0,3300.0,0.864168417902642,1,0,1,1,1,0,1,5,9.83041954040527,Low
42.405375,128.042614,Artiodactyla,21666.7,6387.5,1200.84,1.895,1.0,5.754,80.0,0.99,0.0,100.0,0.0,0.0,0.0,1.0,3300.0,0.864168417902642,1,0,1,1,1,0,1,5,9.40482425689697,Low
0.621249,30.352545,Carnivora,10650.0,7665.0,365.0,2.0,1.20710526666667,20.716,0.07,101.96222025,0.0,0.0,100.0,0.0,0.0,1.0,3600.0,1.00243945343196,1,0,0,0,0,0,0,1,22.5165748596191,High
-28.184825,29.09673,Carnivora,14000.0,7409.5,456.25,3.0,1.1,23.687,0.846007466666667,293.94,0.0,0.0,100.0,0.0,0.0,1.0,3300.0,0.799326657734461,1,1,1,1,0,1,0,5,23.5386486053467,Low
-22.133333,29.2,Carnivora,14000.0,7409.5,456.25,3.0,1.1,23.687,0.846007466666667,293.94,0.0,0.0,100.0,0.0,0.0,1.0,3300.0,0.799326657734461,1,1,1,1,0,1,0,5,5.75422382354736,Low
44.5956,-75.1691,Rodentia,19928.335,8541.0,782.815,3.58,1.0,5.496,0.6,0.06,0.0,100.0,0.0,0.0,0.0,1.0,1837.69146666667,0.496134881154744,1,0,0,0,1,0,0,2,45.6409873962402,Low
47.639499,-71.237822,Rodentia,19928.335,8541.0,782.815,3.58,1.0,5.496,0.6,0.06,0.0,100.0,0.0,0.0,0.0,1.0,1837.69146666667,0.496134881154744,1,0,0,0,1,0,0,2,8.01591300964355,High
34.7728,-98.9838,Rodentia,19928.335,8541.0,782.815,3.58,1.0,5.496,0.6,0.06,0.0,100.0,0.0,0.0,0.0,1.0,1837.69146666667,0.496134881154744,1,0,0,0,1,0,0,2,5.26277780532837,Low
55.1694,23.8813,Rodentia,19000.0,12775.0,912.5,3.055,1.0,5.353,86.5552009333333,5.84161566666666,0.0,100.0,0.0,0.0,0.0,1.0,850.0,0.50964334216883,1,0,1,0,1,0,1,4,19.7183208465576,Low
55.1694,23.8813,Rodentia,19000.0,12775.0,912.5,3.055,1.0,5.353,86.5552009333333,5.84161566666666,0.0,100.0,0.0,0.0,0.0,1.0,850.0,0.50964334216883,1,0,1,0,1,0,1,4,19.7183208465576,Low
55.1694,23.8813,Rodentia,19000.0,12775.0,912.5,3.055,1.0,5.353,86.5552009333333,5.84161566666666,0.0,100.0,0.0,0.0,0.0,1.0,850.0,0.50964334216883,1,0,1,0,1,0,1,4,19.7183208465576,Low
-20.552911,-55.549228,Rodentia,341.0,3650.0,129.81,2.48,5.0,0.587,1806.97,0.001,0.0,100.0,0.0,0.0,0.0,1.0,2600.0,0.675642342658768,0,1,0,1,0,0,0,3,11.8876171112061,Low
-30.0867,-50.6708,Rodentia,341.0,3650.0,129.81,2.48,5.0,0.587,1806.97,0.001,0.0,100.0,0.0,0.0,0.0,1.0,2600.0,0.675642342658768,0,1,0,1,0,0,0,3,9.05039978027344,High
-22.5026,-42.8424,Rodentia,341.0,3650.0,129.81,2.48,5.0,0.587,1806.97,0.001,0.0,100.0,0.0,0.0,0.0,1.0,2600.0,0.675642342658768,0,1,0,1,0,0,0,3,11.5178556442261,Medium
-20.469266,-55.20453,Rodentia,341.0,3650.0,129.81,2.48,5.0,0.587,1806.97,0.001,0.0,100.0,0.0,0.0,0.0,1.0,2600.0,0.675642342658768,0,1,0,1,0,0,0,3,13.68492603302,Low
-21.470753,-47.908255,Rodentia,341.0,3650.0,129.81,2.48,5.0,0.587,1806.97,0.001,0.0,100.0,0.0,0.0,0.0,1.0,2600.0,0.675642342658768,0,1,0,1,0,0,0,3,12.5507373809814,Medium
-24.866723,-50.445759,Rodentia,341.0,3650.0,129.81,2.48,5.0,0.587,1806.97,0.001,0.0,100.0,0.0,0.0,0.0,1.0,2600.0,0.675642342658768,0,1,0,1,0,0,0,3,17.5704498291016,Low
-31.639476,-60.633072,Rodentia,341.0,3650.0,129.81,2.48,5.0,0.587,1806.97,0.001,0.0,100.0,0.0,0.0,0.0,1.0,2600.0,0.675642342658768,0,1,0,1,0,0,0,3,44.4987411499023,Medium
-30.117957,-53.619222,Rodentia,341.0,3650.0,129.81,2.48,5.0,0.587,1806.97,0.001,0.0,100.0,0.0,0.0,0.0,1.0,2600.0,0.675642342658768,0,1,0,1,0,0,0,3,19.8435955047607,High
-25.753,-54.54,Rodentia,341.0,3650.0,129.81,2.48,5.0,0.587,1806.97,0.001,0.0,100.0,0.0,0.0,0.0,1.0,2600.0,0.675642342658768,0,1,0,1,0,0,0,3,10.897801399231,Medium
-19.936923,-40.482438,Rodentia,341.0,3650.0,129.81,2.48,5.0,0.587,1806.97,0.001,0.0,100.0,0.0,0.0,0.0,1.0,2600.0,0.675642342658768,0,1,0,1,0,0,0,3,14.5350189208984,Medium
-26.581324,-48.722133,Rodentia,341.0,3650.0,129.81,2.48,5.0,0.587,1806.97,0.001,0.0,100.0,0.0,0.0,0.0,1.0,2600.0,0.675642342658768,0,1,0,1,0,0,0,3,29.5938949584961,Medium
