"scientificName_final","decimalLatitude","decimalLongitude","Order","Annualroadkillrate_corrected","adult_mass_g","max_longevity_d","age_first_reproduction_d","litter_size_n","litters_per_year_n","dispersal_km","density_n_km2","home_range_km2","dphy_invertebrate","dphy_plant","det_vend","det_vect","det_scav","det_diet_breadth_n","altitude_breadth_m","EQ","habitat_Forest","habitat_Savanna","habitat_Shrubland","habitat_Grassland","habitat_Wetlands","habitat_Desert","habitat_Artificial_Terrestrial","n_habitats","human_footprint","log_roadkill","roadkill_category"
"Lepus europaeus",32.9186,47.4695,"Lagomorpha",0.007635983,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,21.2028827667236,-4.8748835994176,"Low"
"Lepus europaeus",-29.878831,-50.16805,"Lagomorpha",0.493907188,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,21.1244487762451,-0.705407657988109,"High"
"Lepus europaeus",42.163377,24.528585,"Lagomorpha",0.806379082,3673.33,4380,269.661,2.44,3.75,2.168,47.48,0.31,0,100,0,0,0,1,2400,0.470862094697687,"0","0","1","1","0","0","1",3,30.6003303527832,-0.215201321981639,"High"
"Lepus granatensis",36.9833,-6.4333,"Lagomorpha",0.115219439,2323.94,3248.5,242.65,2.44,3.14,1.686,111.445692233333,0.256689366666667,0,100,0,0,0,1,1900,0.523553051504491,"1","0","1","1","0","0","1",4,4.5100212097168,-2.16091680363612,"High"
"Lepus granatensis",41.7294,1.8272,"Lagomorpha",0.10612722,2323.94,3248.5,242.65,2.44,3.14,1.686,111.445692233333,0.256689366666667,0,100,0,0,0,1,1900,0.523553051504491,"1","0","1","1","0","0","1",4,38.2068367004395,-2.2431167158415,"Medium"
"Lepus granatensis",41.0833,-6,"Lagomorpha",0.007152545,2323.94,3248.5,242.65,2.44,3.14,1.686,111.445692233333,0.256689366666667,0,100,0,0,0,1,1900,0.523553051504491,"1","0","1","1","0","0","1",4,35.3217544555664,-4.94028704155333,"Low"
"Lepus granatensis",40.9053,-3.8776,"Lagomorpha",0.133751351,2323.94,3248.5,242.65,2.44,3.14,1.686,111.445692233333,0.256689366666667,0,100,0,0,0,1,1900,0.523553051504491,"1","0","1","1","0","0","1",4,43.6578025817871,-2.01177279232246,"High"
"Lepus granatensis",38.54,-8.22583333,"Lagomorpha",0.93823443,2323.94,3248.5,242.65,2.44,3.14,1.686,111.445692233333,0.256689366666667,0,100,0,0,0,1,1900,0.523553051504491,"1","0","1","1","0","0","1",4,15.662034034729,-0.0637554358289215,"High"
"Lepus granatensis",39.2967,-7.4285,"Lagomorpha",1.523878026,2323.94,3248.5,242.65,2.44,3.14,1.686,111.445692233333,0.256689366666667,0,100,0,0,0,1,1900,0.523553051504491,"1","0","1","1","0","0","1",4,35.147087097168,0.421258418628377,"High"
"Lepus mandshuricus",42.2801883,127.8093222,"Lagomorpha",0.002341241,2176.75,4745,311.623533966667,2.26,2.5,1.626,149.8060054,0.2936639,0,100,0,0,0,1,600,0.550337726531741,"1","0","0","0","0","0","0",1,9.83041954040527,-6.05707414831374,"Low"
"Lepus mandshuricus",42.405375,128.042614,"Lagomorpha",0.000786332,2176.75,4745,311.623533966667,2.26,2.5,1.626,149.8060054,0.2936639,0,100,0,0,0,1,600,0.550337726531741,"1","0","0","0","0","0","0",1,9.40482425689697,-7.14813146285989,"Low"
"Lepus mandshuricus",42.40267547,128.0433181,"Lagomorpha",0.003066609,2176.75,4745,311.623533966667,2.26,2.5,1.626,149.8060054,0.2936639,0,100,0,0,0,1,600,0.550337726531741,"1","0","0","0","0","0","0",1,5.14117956161499,-5.78718288811988,"Low"
"Lepus mandshuricus",41.6969,127.7153,"Lagomorpha",0.617433338,2176.75,4745,311.623533966667,2.26,2.5,1.626,149.8060054,0.2936639,0,100,0,0,0,1,600,0.550337726531741,"1","0","0","0","0","0","0",1,0.934690117835999,-0.482184170963398,"High"
"Lepus nigricollis",16.030395,78.890295,"Lagomorpha",0.47946078,2196.875,4285.2119377,233.179,1.59,7.15,1.634,89.46,0.01,0,100,0,0,0,1,4450,0.552241703882998,"1","0","1","1","1","1","1",8,13.2072696685791,-0.73509318153885,"High"
"Lepus nigricollis",17.389803,77.203281,"Lagomorpha",0.112277782,2196.875,4285.2119377,233.179,1.59,7.15,1.634,89.46,0.01,0,100,0,0,0,1,4450,0.552241703882998,"1","0","1","1","1","1","1",8,28.2698841094971,-2.18677928186954,"High"
"Lepus nigricollis",29.8833335,78.116667,"Lagomorpha",0.020948325,2196.875,4285.2119377,233.179,1.59,7.15,1.634,89.46,0.01,0,100,0,0,0,1,4450,0.552241703882998,"1","0","1","1","1","1","1",8,30.5626125335693,-3.86569658807765,"Medium"
"Lepus nigricollis",11.116208,76.747831,"Lagomorpha",0.329872319,2196.875,4285.2119377,233.179,1.59,7.15,1.634,89.46,0.01,0,100,0,0,0,1,4450,0.552241703882998,"1","0","1","1","1","1","1",8,31.0080757141113,-1.10904961151263,"High"
"Lepus saxatilis",-22.133333,29.2,"Lagomorpha",1.196388889,2686,4380,269.661,2.14,3.8,1.825,121.006852666667,0.426781033333334,0,100,0,0,0,1,2610.68353333333,0.462072809661622,"0","1","1","1","0","1","1",5,5.75422382354736,0.179307760702781,"High"
"Lepus saxatilis",-28.184825,29.09673,"Lagomorpha",0.00135716,2686,4380,269.661,2.14,3.8,1.825,121.006852666667,0.426781033333334,0,100,0,0,0,1,2610.68353333333,0.462072809661622,"0","1","1","1","0","1","1",5,23.5386486053467,-6.60236099793179,"Low"
"Lepus sinensis",32,118.6667,"Lagomorpha",0.022083219,1607.41,3223.4618927,272.7323544,2.66429066666666,3.814099,1.376,203.639071933333,5.53550631666667,0,100,0,0,0,1,5000,0.54809472279463,"0","0","1","1","0","0","0",2,31.0434284210205,-3.81293728015581,"Medium"
"Lepus timidus",55.1694,23.8813,"Lagomorpha",1.70183e-05,3027.715,6570,315.953,3.16,2.1,1.949,275,0.86,0,100,0,0,0,1,3700,0.585200685758965,"1","0","1","1","1","0","1",5,19.7183208465576,-10.9812213222988,"Low"
"Lepus victoriae",-28.146849,32.036174,"Lagomorpha",0.017114529,1763.61,730,282.2080797,1.56,3.02774033333333,1.448,900,0.13418525,0,100,0,0,0,1,2342.73323333333,0.570759184860273,"0","1","1","1","0","0","1",4,9.93583869934082,-4.06782752709821,"Medium"
"Lontra canadensis",35.91914931,-76.23549208,"Carnivora",0.278636443,8087.42,9855,730,2.67,0.94,18.103,1.12,14.18,50,0,0,10,0,1,3000,1.11021072308243,"0","0","0","0","1","0","0",5,48.1088104248047,-1.27784741858153,"High"
"Lontra canadensis",35.8926,-76.1784,"Carnivora",0.172934458,8087.42,9855,730,2.67,0.94,18.103,1.12,14.18,50,0,0,10,0,1,3000,1.11021072308243,"0","0","0","0","1","0","0",5,15.0005216598511,-1.75484261175956,"High"
"Lontra canadensis",29.5198,-82.2936,"Carnivora",0.463421729,8087.42,9855,730,2.67,0.94,18.103,1.12,14.18,50,0,0,10,0,1,3000,1.11021072308243,"0","0","0","0","1","0","0",5,24.1134548187256,-0.769117777707695,"High"
"Lontra canadensis",29.5874,-82.3382,"Carnivora",0.463421729,8087.42,9855,730,2.67,0.94,18.103,1.12,14.18,50,0,0,10,0,1,3000,1.11021072308243,"0","0","0","0","1","0","0",5,21.9330825805664,-0.769117777707695,"High"
"Lontra longicaudis",-20.552911,-55.549228,"Carnivora",0.000973516,7027.485,5435.458,546.999762033333,3.095,1.07761613333333,16.898,14.2998655666667,16.3962727666667,30,0,0,0,0,1,4000,1.33139082452901,"0","0","0","0","1","0","0",5,11.8876171112061,-6.93459629774522,"Low"
"Lontra longicaudis",-29.878831,-50.16805,"Carnivora",0.344055485,7027.485,5435.458,546.999762033333,3.095,1.07761613333333,16.898,14.2998655666667,16.3962727666667,30,0,0,0,0,1,4000,1.33139082452901,"0","0","0","0","1","0","0",5,21.1244487762451,-1.0669523410105,"High"
"Lontra longicaudis",-24.866723,-50.445759,"Carnivora",0.006143333,7027.485,5435.458,546.999762033333,3.095,1.07761613333333,16.898,14.2998655666667,16.3962727666667,30,0,0,0,0,1,4000,1.33139082452901,"0","0","0","0","1","0","0",5,17.5704498291016,-5.09238785022788,"Low"
"Lontra longicaudis",-30.0867,-50.6708,"Carnivora",0.016611849,7027.485,5435.458,546.999762033333,3.095,1.07761613333333,16.898,14.2998655666667,16.3962727666667,30,0,0,0,0,1,4000,1.33139082452901,"0","0","0","0","1","0","0",5,9.05039978027344,-4.09763904306953,"Medium"
"Lontra longicaudis",-30.347781,-53.998679,"Carnivora",0.032144079,7027.485,5435.458,546.999762033333,3.095,1.07761613333333,16.898,14.2998655666667,16.3962727666667,30,0,0,0,0,1,4000,1.33139082452901,"0","0","0","0","1","0","0",5,14.2240552902222,-3.43752701322219,"Medium"
"Lontra longicaudis",-20.490151,-54.80721,"Carnivora",0.001606505,7027.485,5435.458,546.999762033333,3.095,1.07761613333333,16.898,14.2998655666667,16.3962727666667,30,0,0,0,0,1,4000,1.33139082452901,"0","0","0","0","1","0","0",5,34.6968307495117,-6.43369426705715,"Low"
"Lontra longicaudis",-26.07434,-49.744804,"Carnivora",0.005847672,7027.485,5435.458,546.999762033333,3.095,1.07761613333333,16.898,14.2998655666667,16.3962727666667,30,0,0,0,0,1,4000,1.33139082452901,"0","0","0","0","1","0","0",5,26.9103565216064,-5.14171164565892,"Low"
"Lontra longicaudis",-25.176596,-57.555961,"Carnivora",0.127028907,7027.485,5435.458,546.999762033333,3.095,1.07761613333333,16.898,14.2998655666667,16.3962727666667,30,0,0,0,0,1,4000,1.33139082452901,"0","0","0","0","1","0","0",5,41.6965103149414,-2.06334060425049,"High"
"Lontra longicaudis",-25.54553,-48.78396,"Carnivora",0.009643224,7027.485,5435.458,546.999762033333,3.095,1.07761613333333,16.898,14.2998655666667,16.3962727666667,30,0,0,0,0,1,4000,1.33139082452901,"0","0","0","0","1","0","0",5,24.6932792663574,-4.64149978643819,"Low"
"Loxodonta africana",-2.7848,38.8174,"Proboscidea",7.57408e-06,4565000,29200,3467.5,1,0.21,109.144,0.561,587.53,0,100,0,0,0,1,3400.31877272727,1.51838017359825,"1","1","1","1","1","1","0",6,11.5031881332397,-11.79077866609,"Low"
"Lupulella adustus",7.67344,36.83441,"Carnivora",0.149393435,10321.245,6862,314.38,4.16,1.55,3.827,0.74,1.01,30,20,0,0,20,4,2700,0.919418195871146,"1","1","1","1","1","0","1",6,38.048755645752,-1.90117194968533,"High"
"Lupulella adustus",7.676415,36.838274,"Carnivora",0.147289302,10321.245,6862,314.38,4.16,1.55,3.827,0.74,1.01,30,20,0,0,20,4,2700,0.919418195871146,"1","1","1","1","1","0","1",6,38.0528106689453,-1.91535658544228,"High"
"Lupulella adustus",0.451481,30.384627,"Carnivora",0.36619703,10321.245,6862,314.38,4.16,1.55,3.827,0.74,1.01,30,20,0,0,20,4,2700,0.919418195871146,"1","1","1","1","1","0","1",6,13.9207210540771,-1.00458375709684,"High"
"Lupulella mesomelas",7.676415,36.838274,"Carnivora",0.239345115,8247.3,6095.5,302.65,3.95,1,3.383,0.74,11.93,10,30,30,0,30,3,3660,1.15172804053646,"1","1","1","1","0","1","1",7,38.0528106689453,-1.42984877279413,"High"
"Lupulella mesomelas",-22.133333,29.2,"Carnivora",0.060833333,8247.3,6095.5,302.65,3.95,1,3.383,0.74,11.93,10,30,30,0,30,3,3660,1.15172804053646,"1","1","1","1","0","1","1",7,5.75422382354736,-2.79961740010715,"Medium"
"Lupulella mesomelas",-28.184825,29.09673,"Carnivora",0.014928758,8247.3,6095.5,302.65,3.95,1,3.383,0.74,11.93,10,30,30,0,30,3,3660,1.15172804053646,"1","1","1","1","0","1","1",7,23.5386486053467,-4.20446585910302,"Medium"
"Lupulella mesomelas",14.1154,39.58699,"Carnivora",0.025454264,8247.3,6095.5,302.65,3.95,1,3.383,0.74,11.93,10,30,30,0,30,3,3660,1.15172804053646,"1","1","1","1","0","1","1",7,19.3855495452881,-3.67087200581525,"Medium"
"Lupulella mesomelas",-2.7848,38.8174,"Carnivora",0.023844015,8247.3,6095.5,302.65,3.95,1,3.383,0.74,11.93,10,30,30,0,30,3,3660,1.15172804053646,"1","1","1","1","0","1","1",7,11.5031881332397,-3.73622203653558,"Medium"
"Lupulella mesomelas",7.67344,36.83441,"Carnivora",0.242764331,8247.3,6095.5,302.65,3.95,1,3.383,0.74,11.93,10,30,30,0,30,3,3660,1.15172804053646,"1","1","1","1","0","1","1",7,38.048755645752,-1.41566413750795,"High"
"Lutra lutra",54.39717217,18.48323454,"Carnivora",0.001371984,7809.345,8030,763.395,2.035,1,17.795,0.85,21.31,30,0,10,30,0,3,4120,0.926031190370273,"1","0","1","1","1","0","0",8,50,-6.59149741155402,"Low"
"Lutra lutra",38.614,42.9182,"Carnivora",0.003373131,7809.345,8030,763.395,2.035,1,17.795,0.85,21.31,30,0,10,30,0,3,4120,0.926031190370273,"1","0","1","1","1","0","0",8,1.79789280891418,-5.69191388582697,"Low"
"Lutra lutra",40.9053,-3.8776,"Carnivora",0.060486481,7809.345,8030,763.395,2.035,1,17.795,0.85,21.31,30,0,10,30,0,3,4120,0.926031190370273,"1","0","1","1","1","0","0",8,43.6578025817871,-2.80533539346048,"Medium"
"Lutra lutra",38.33939,-8.21132,"Carnivora",0.028048626,7809.345,8030,763.395,2.035,1,17.795,0.85,21.31,30,0,10,30,0,3,4120,0.926031190370273,"1","0","1","1","1","0","0",8,9.13959312438965,-3.5738156321704,"Medium"
"Lutra lutra",48.1173,-1.677,"Carnivora",0.012084592,7809.345,8030,763.395,2.035,1,17.795,0.85,21.31,30,0,10,30,0,3,4120,0.926031190370273,"1","0","1","1","1","0","0",8,46.2479362487793,-4.41582402625717,"Low"
"Lutra lutra",37.568567,127.198354,"Carnivora",0.001105438,7809.345,8030,763.395,2.035,1,17.795,0.85,21.31,30,0,10,30,0,3,4120,0.926031190370273,"1","0","1","1","1","0","0",8,39.4728965759277,-6.80751364245976,"Low"
"Lutra lutra",38.54,-8.22583333,"Carnivora",0.080420094,7809.345,8030,763.395,2.035,1,17.795,0.85,21.31,30,0,10,30,0,3,4120,0.926031190370273,"1","0","1","1","1","0","0",8,15.662034034729,-2.52049120865023,"Medium"
"Lutra lutra",38.638189,-7.89485,"Carnivora",0.041094322,7809.345,8030,763.395,2.035,1,17.795,0.85,21.31,30,0,10,30,0,3,4120,0.926031190370273,"1","0","1","1","1","0","0",8,22.0835380554199,-3.19188531787524,"Medium"
"Lutra lutra",55.1694,23.8813,"Carnivora",0.000289311,7809.345,8030,763.395,2.035,1,17.795,0.85,21.31,30,0,10,30,0,3,4120,0.926031190370273,"1","0","1","1","1","0","0",8,19.7183208465576,-8.14800832389134,"Low"
"Lutra lutra",53.4519,-9.1022,"Carnivora",0.012345679,7809.345,8030,763.395,2.035,1,17.795,0.85,21.31,30,0,10,30,0,3,4120,0.926031190370273,"1","0","1","1","1","0","0",8,18.5702838897705,-4.39444915567244,"Low"
"Lutra lutra",55.1694,23.8813,"Carnivora",8.50916e-05,7809.345,8030,763.395,2.035,1,17.795,0.85,21.31,30,0,10,30,0,3,4120,0.926031190370273,"1","0","1","1","1","0","0",8,19.7183208465576,-9.3717822346599,"Low"
"Lutra lutra",41.0833,-6,"Carnivora",0.017365451,7809.345,8030,763.395,2.035,1,17.795,0.85,21.31,30,0,10,30,0,3,4120,0.926031190370273,"1","0","1","1","1","0","0",8,35.3217544555664,-4.05327262134104,"Medium"
"Lutreolina crassicaudata",-21.470753,-47.908255,"Didelphimorphia",0.011929353,450,1095,196.64,8,2,4.395,1021.48828313333,0.001,30,10,40,20,0,4,1926.41446666667,0.491258420059648,"1","0","0","1","1","0","0",3,12.5507373809814,-4.42875327736896,"Low"
"Lutreolina crassicaudata",-25.176596,-57.555961,"Didelphimorphia",0.011045992,450,1095,196.64,8,2,4.395,1021.48828313333,0.001,30,10,40,20,0,4,1926.41446666667,0.491258420059648,"1","0","0","1","1","0","0",3,41.6965103149414,-4.50568763174747,"Low"
"Lutreolina crassicaudata",-19.36333333,-48.07916667,"Didelphimorphia",0.015108818,450,1095,196.64,8,2,4.395,1021.48828313333,0.001,30,10,40,20,0,4,1926.41446666667,0.491258420059648,"1","0","0","1","1","0","0",3,14.6931056976318,-4.1924767320975,"Medium"
"Lutreolina crassicaudata",-19.7091,-47.9835,"Didelphimorphia",0.022663227,450,1095,196.64,8,2,4.395,1021.48828313333,0.001,30,10,40,20,0,4,1926.41446666667,0.491258420059648,"1","0","0","1","1","0","0",3,43.6360549926758,-3.78701162398934,"Medium"
"Lutreolina crassicaudata",-29.878831,-50.16805,"Didelphimorphia",0.172027742,450,1095,196.64,8,2,4.395,1021.48828313333,0.001,30,10,40,20,0,4,1926.41446666667,0.491258420059648,"1","0","0","1","1","0","0",3,21.1244487762451,-1.76009952447696,"High"
"Lycalopex gymnocercus",-24.739094,-65.028936,"Carnivora",0.405282233,4690,5000.5,362.115,3.09,1.1,2.48,16.0438883,2.29570956666666,0,50,30,20,0,4,3500,1.1994500500361,"0","1","1","1","0","0","1",4,32.7104568481445,-0.903171582972928,"High"
"Lycalopex gymnocercus",-30.0867,-50.6708,"Carnivora",0.049835547,4690,5000.5,362.115,3.09,1.1,2.48,16.0438883,2.29570956666666,0,50,30,20,0,4,3500,1.1994500500361,"0","1","1","1","0","0","1",4,9.05039978027344,-2.99902675440142,"Medium"
"Lycalopex gymnocercus",-30.117957,-53.619222,"Carnivora",0.404564976,4690,5000.5,362.115,3.09,1.1,2.48,16.0438883,2.29570956666666,0,50,30,20,0,4,3500,1.1994500500361,"0","1","1","1","0","0","1",4,19.8435955047607,-0.904942922503571,"High"
"Lycalopex gymnocercus",-27.35,-50.9,"Carnivora",0.020448179,4690,5000.5,362.115,3.09,1.1,2.48,16.0438883,2.29570956666666,0,50,30,20,0,4,3500,1.1994500500361,"0","1","1","1","0","0","1",4,9.98854160308838,-3.88986144691297,"Medium"
"Lycalopex gymnocercus",-25.176596,-57.555961,"Carnivora",0.215396842,4690,5000.5,362.115,3.09,1.1,2.48,16.0438883,2.29570956666666,0,50,30,20,0,4,3500,1.1994500500361,"0","1","1","1","0","0","1",4,41.6965103149414,-1.53527317546296,"High"
"Lycalopex gymnocercus",-28.170158,-52.314813,"Carnivora",0.240812537,4690,5000.5,362.115,3.09,1.1,2.48,16.0438883,2.29570956666666,0,50,30,20,0,4,3500,1.1994500500361,"0","1","1","1","0","0","1",4,18.6696910858154,-1.42373650294926,"High"
"Lycalopex gymnocercus",-30.347781,-53.998679,"Carnivora",0.353584871,4690,5000.5,362.115,3.09,1.1,2.48,16.0438883,2.29570956666666,0,50,30,20,0,4,3500,1.1994500500361,"0","1","1","1","0","0","1",4,14.2240552902222,-1.03963173476746,"High"
"Lycalopex sechurae",-4.926667,-80.344444,"Carnivora",2.766707541,4117,3613.5,255,3.38750353333333,1.6147275,2.308,14.7126986666667,1.95309783333333,10,30,30,30,0,3,2000,0.9902068486689,"1","0","1","1","0","1","1",5,45.956413269043,1.01765799988073,"High"
"Lycalopex vetulus",-11.904988,-48.737133,"Carnivora",0.012612579,5444,4635.5,365,3.545,1.625,14.911,12.1591759333333,37.6202948,10,30,30,30,0,3,3274.65976666667,1.05202307796767,"0","1","0","0","0","0","1",2,19.4081745147705,-4.37306062969467,"Low"
"Lycalopex vetulus",-14.157535,-47.59415,"Carnivora",0.084997739,5444,4635.5,365,3.545,1.625,14.911,12.1591759333333,37.6202948,10,30,30,30,0,3,3274.65976666667,1.05202307796767,"0","1","0","0","0","0","1",2,12.5490980148315,-2.46513062284561,"Medium"
"Lycalopex vetulus",-19.7091,-47.9835,"Carnivora",0.090652908,5444,4635.5,365,3.545,1.625,14.911,12.1591759333333,37.6202948,10,30,30,30,0,3,3274.65976666667,1.05202307796767,"0","1","0","0","0","0","1",2,43.6360549926758,-2.40071726286945,"Medium"
"Lycalopex vetulus",-23.8944,-52.7339,"Carnivora",0.095792074,5444,4635.5,365,3.545,1.625,14.911,12.1591759333333,37.6202948,10,30,30,30,0,3,3274.65976666667,1.05202307796767,"0","1","0","0","0","0","1",2,13.2148427963257,-2.34557533229234,"Medium"
"Lycalopex vetulus",-19.36333333,-48.07916667,"Carnivora",0.060435272,5444,4635.5,365,3.545,1.625,14.911,12.1591759333333,37.6202948,10,30,30,30,0,3,3274.65976666667,1.05202307796767,"0","1","0","0","0","0","1",2,14.6931056976318,-2.80618237097761,"Medium"
"Lycalopex vetulus",-20.552911,-55.549228,"Carnivora",0.000973516,5444,4635.5,365,3.545,1.625,14.911,12.1591759333333,37.6202948,10,30,30,30,0,3,3274.65976666667,1.05202307796767,"0","1","0","0","0","0","1",2,11.8876171112061,-6.93459629774522,"Low"
"Lycalopex vetulus",-16.575593,-50.261,"Carnivora",0.018222944,5444,4635.5,365,3.545,1.625,14.911,12.1591759333333,37.6202948,10,30,30,30,0,3,3274.65976666667,1.05202307796767,"0","1","0","0","0","0","1",2,14.1203746795654,-4.00507381952251,"Medium"
"Lycalopex vetulus",-20.490151,-54.80721,"Carnivora",0.008032526,5444,4635.5,365,3.545,1.625,14.911,12.1591759333333,37.6202948,10,30,30,30,0,3,3274.65976666667,1.05202307796767,"0","1","0","0","0","0","1",2,34.6968307495117,-4.8242562301292,"Low"
"Lycalopex vetulus",-15.5205,-47.567454,"Carnivora",0.090720223,5444,4635.5,365,3.545,1.625,14.911,12.1591759333333,37.6202948,10,30,30,30,0,3,3274.65976666667,1.05202307796767,"0","1","0","0","0","0","1",2,20.2414436340332,-2.39997498089284,"Medium"
"Lycalopex vetulus",-20.187971,-54.806624,"Carnivora",0.035341321,5444,4635.5,365,3.545,1.625,14.911,12.1591759333333,37.6202948,10,30,30,30,0,3,3274.65976666667,1.05202307796767,"0","1","0","0","0","0","1",2,11.9530124664307,-3.34270243304952,"Medium"
"Lycalopex vetulus",-13.561588,-58.421854,"Carnivora",0.087026792,5444,4635.5,365,3.545,1.625,14.911,12.1591759333333,37.6202948,10,30,30,30,0,3,3274.65976666667,1.05202307796767,"0","1","0","0","0","0","1",2,11.3544187545776,-2.44153925371267,"Medium"
"Lycalopex vetulus",-14.0467,-47.3878,"Carnivora",0.049951463,5444,4635.5,365,3.545,1.625,14.911,12.1591759333333,37.6202948,10,30,30,30,0,3,3274.65976666667,1.05202307796767,"0","1","0","0","0","0","1",2,3.62640118598938,-2.99670348502721,"Medium"
"Lycalopex vetulus",-17.102934,-49.89273,"Carnivora",0.016196291,5444,4635.5,365,3.545,1.625,14.911,12.1591759333333,37.6202948,10,30,30,30,0,3,3274.65976666667,1.05202307796767,"0","1","0","0","0","0","1",2,25.1615428924561,-4.12297301357428,"Medium"
"Lycalopex vetulus",-16.598535,-50.195063,"Carnivora",0.161536235,5444,4635.5,365,3.545,1.625,14.911,12.1591759333333,37.6202948,10,30,30,30,0,3,3274.65976666667,1.05202307796767,"0","1","0","0","0","0","1",2,20.0962181091309,-1.82302579616048,"High"
"Lycaon pictus",-2.7848,38.8174,"Carnivora",0.002861282,24249.995,6205,927.7,7.495,1,31.004,0.017,395.88,0,0,100,0,0,1,4000,1.28750360491123,"1","1","1","1","0","1","0",5,11.5031881332397,-5.85648550283693,"Low"
"Lycaon pictus",-14.5,26.167,"Carnivora",0.008880779,24249.995,6205,927.7,7.495,1,31.004,0.017,395.88,0,0,100,0,0,1,4000,1.28750360491123,"1","1","1","1","0","1","0",5,13.4553213119507,-4.72386600060047,"Low"
"Lynx canadensis",47.639499,-71.237822,"Carnivora",0.039996286,9682.82,9782,735.65,3.19,1,19.772,0.066,30.6,0,0,80,0,0,2,4310,1.26729798369794,"1","0","1","0","0","0","0",2,8.01591300964355,-3.21896867917903,"Medium"
"Lynx lynx",55.1694,23.8813,"Carnivora",5.10549e-05,21150,9782,806.015,2.25,1,28.994,0.02,136.35,0,0,100,0,0,1,5500,0.765597958306935,"1","0","1","1","0","1","0",5,19.7183208465576,-9.88260903363071,"Low"
"Lynx lynx",55.1694,23.8813,"Carnivora",3.40366e-05,21150,9782,806.015,2.25,1,28.994,0.02,136.35,0,0,100,0,0,1,5500,0.765597958306935,"1","0","1","1","0","1","0",5,19.7183208465576,-10.2880741417389,"Low"
"Lynx lynx",55.1694,23.8813,"Carnivora",3.40366e-05,21150,9782,806.015,2.25,1,28.994,0.02,136.35,0,0,100,0,0,1,5500,0.765597958306935,"1","0","1","1","0","1","0",5,19.7183208465576,-10.2880741417389,"Low"
